,status_cat,age_norm,age_bin_cat,education_cat,profession_cat,device_cat,account_balance_norm,loan_cat,mortgage_cat,credit_cat,positive_cat,consent_cat,n_contact_min_max,l_month_cat,l_call_duration,l_call_duration_min_max,p_outcome_cat,n_p_contact_min_max,p_days_min_max,p_campign_cat,subscribed_cat
12812,1,-0.64900586614484,2,2,6,0,-0.22341745156717507,1,1,0,1,0,0.0,0,247,0.055354722096701316,0,0.0036363636363636364,0.3571428571428571,1,0
12813,2,0.20078154877830437,3,1,5,0,-0.22341745156717507,0,0,1,1,0,0.04838709677419355,1,68,0.014911884319927701,1,0.0,0.0,0,0
12814,2,-1.0266891616662375,1,2,8,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,8,205,0.045865341165838236,1,0.0,0.0,0,0
12815,1,-0.5545850422644907,2,2,2,1,-1.0087371286920221,0,1,0,0,0,0.0967741935483871,3,14,0.0027112516945323093,0,0.03272727272727273,0.2857142857142857,1,0
12816,1,1.4282522592228464,4,0,8,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,8,119,0.026434704021690014,1,0.0,0.0,0,0
12817,2,1.0505689637014488,4,1,1,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,390,0.087663804789878,1,0.0,0.0,0,0
12818,0,1.5226730831031956,4,1,3,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,9,57,0.012426570266606417,1,0.0,0.0,0,0
12819,1,-1.404372457187635,1,2,8,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,3,289,0.0648441030275644,1,0.0,0.0,0,0
12820,1,0.9561481398210994,4,2,3,0,-0.22341745156717507,0,0,0,1,0,0.27419354838709675,1,67,0.014685946678716675,1,0.0,0.0,0,0
12821,1,-0.17690174674309314,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,10,181,0.04044283777677361,1,0.0,0.0,0,0
12822,0,-0.7434266900251895,2,2,8,0,-0.22341745156717507,1,1,0,1,0,0.0,8,231,0.0517397198373249,1,0.0,0.0,0,0
12823,1,0.5784648442997019,3,2,3,0,-0.22341745156717507,1,0,1,1,0,0.12903225806451613,1,582,0.13104383190239494,1,0.0,0.0,0,0
12824,1,0.4840440204193525,3,1,3,0,-0.22341745156717507,0,0,0,1,1,0.04838709677419355,8,421,0.0946678716674198,3,0.01090909090909091,0.07142857142857142,1,1
12825,1,0.011939901017605612,3,2,9,0,-1.0087371286920221,0,0,1,0,0,0.04838709677419355,1,70,0.015363759602349751,1,0.0,0.0,0,0
12826,0,3.127827089069135,6,1,0,0,0.5619022255576719,0,1,0,1,0,0.0,8,445,0.10009037505648442,1,0.0,0.0,0,0
12827,1,-0.7434266900251895,2,1,3,0,0.5619022255576719,0,1,0,1,0,0.0967741935483871,8,40,0.00858563036601898,1,0.0,0.0,0,0
12828,1,-0.2713225706234425,2,2,8,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,32,0.006778129236330773,1,0.0,0.0,0,0
12829,2,-0.08248092286274376,2,2,9,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,8,186,0.04157252598282874,1,0.0,0.0,0,0
12830,2,-1.6876349288286832,1,2,10,0,-0.22341745156717507,0,1,0,1,0,0.0,8,89,0.019656574785359242,1,0.0,0.0,0,0
12831,2,-0.8378475139055388,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,205,0.045865341165838236,1,0.0,0.0,0,0
12832,1,1.617093906983545,4,0,0,1,-0.22341745156717507,0,0,0,1,1,0.0,5,790,0.1780388612742883,1,0.0,0.0,0,1
12833,1,0.4840440204193525,3,0,1,0,-0.22341745156717507,0,0,0,1,0,0.06451612903225806,1,171,0.03818346136466336,1,0.0,0.0,0,0
12834,2,-0.2713225706234425,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,4,58,0.012652507907817443,1,0.0,0.0,0,0
12835,2,-1.404372457187635,1,2,9,0,-0.22341745156717507,0,0,0,1,1,0.0,0,413,0.09286037053773159,3,0.0036363636363636364,0.07142857142857142,1,1
12836,2,-1.404372457187635,1,2,2,0,-0.22341745156717507,1,1,0,1,0,0.0,8,159,0.035472209670131045,1,0.0,0.0,0,0
12837,2,-0.4601642183841413,2,2,9,0,-0.22341745156717507,0,0,0,1,0,0.0,6,85,0.01875282422051514,1,0.0,0.0,0,0
12838,1,-0.9322683377858881,2,2,9,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,0,313,0.07026660641662902,1,0.0,0.0,0,0
12839,1,-0.8378475139055388,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,4,677,0.1525079078174424,1,0.0,0.0,0,0
12840,1,-1.2155308094269364,1,2,6,0,-0.22341745156717507,1,1,0,1,0,0.0,8,322,0.07230004518752825,1,0.0,0.0,0,0
12841,1,-0.4601642183841413,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,74,0.016267510167193855,1,0.0,0.0,0,0
12842,2,-1.404372457187635,1,1,7,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,5,146,0.03253502033438772,1,0.0,0.0,0,0
12843,1,-0.7434266900251895,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,5,258,0.057840036150022596,1,0.0,0.0,0,0
12844,2,-0.7434266900251895,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,10,96,0.021238138273836422,3,0.014545454545454545,0.07142857142857142,1,0
12845,0,0.7673064920604007,3,2,9,0,1.347221902682519,0,0,0,1,0,0.016129032258064516,9,86,0.018978761861726163,1,0.0,0.0,0,0
12847,1,-0.08248092286274376,2,2,3,0,0.5619022255576719,0,0,0,1,0,0.0,6,214,0.04789877993673747,1,0.0,0.0,0,0
12848,1,-0.5545850422644907,2,0,2,1,0.5619022255576719,0,1,0,1,0,0.016129032258064516,8,89,0.019656574785359242,1,0.0,0.0,0,0
12849,1,0.29520237265865373,3,0,5,0,-0.22341745156717507,1,0,0,1,1,0.04838709677419355,5,748,0.16854948034342523,1,0.0,0.0,0,1
12850,2,-1.0266891616662375,1,2,2,0,-0.22341745156717507,0,0,1,1,0,0.08064516129032258,8,95,0.021012200632625395,1,0.0,0.0,0,0
12851,1,1.1449897875817983,4,1,3,1,-0.22341745156717507,0,0,0,1,0,0.08064516129032258,6,19,0.003840939900587438,1,0.0,0.0,0,0
12852,0,1.1449897875817983,4,0,8,0,-1.0087371286920221,1,1,0,0,1,0.0,8,534,0.1201988251242657,1,0.0,0.0,0,1
12853,0,1.2394106114621475,4,2,5,0,-1.0087371286920221,0,1,0,0,0,0.04838709677419355,8,153,0.03411658382286489,1,0.0,0.0,0,0
12855,1,0.29520237265865373,3,1,3,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,5,449,0.10099412562132852,1,0.0,0.0,0,0
12856,0,1.4282522592228464,4,0,8,1,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,8,99,0.0219159511974695,1,0.0,0.0,0,0
12857,2,-0.08248092286274376,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,156,0.03479439674649797,1,0.0,0.0,0,0
12858,0,1.0505689637014488,4,2,8,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,5,142,0.03163126976954361,1,0.0,0.0,0,0
12860,1,1.617093906983545,4,2,0,1,2.132541579807366,0,0,0,1,0,0.016129032258064516,9,150,0.033438770899231814,0,0.014545454545454545,0.07142857142857142,1,0
12862,1,0.4840440204193525,3,2,5,0,0.5619022255576719,0,0,0,1,1,0.016129032258064516,5,199,0.04450971531857208,1,0.0,0.0,0,1
12863,1,0.5784648442997019,3,2,8,0,-0.22341745156717507,1,0,0,1,0,0.06451612903225806,5,228,0.05106190691369183,1,0.0,0.0,0,0
12864,1,-0.3657433945037919,2,0,5,1,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,8,70,0.015363759602349751,1,0.0,0.0,0,0
12865,2,0.4840440204193525,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,223,0.0499322187076367,1,0.0,0.0,0,0
12866,2,-1.2155308094269364,1,2,2,0,0.5619022255576719,0,1,0,1,0,0.04838709677419355,8,22,0.004518752824220515,1,0.0,0.0,0,0
12867,0,0.3896231965390031,3,1,4,0,-0.22341745156717507,0,1,0,1,0,0.0,5,132,0.02937189335743335,1,0.0,0.0,0,0
12868,2,-0.2713225706234425,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,176,0.039313149570718485,1,0.0,0.0,0,0
12869,2,-0.64900586614484,2,1,3,0,-1.0087371286920221,0,1,0,0,1,0.016129032258064516,8,692,0.1558969724356078,1,0.0,0.0,0,1
12870,1,-0.08248092286274376,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,59,0.012878445549028469,1,0.0,0.0,0,0
12872,1,0.86172731594075,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,6,215,0.04812471757794849,1,0.0,0.0,0,0
12873,2,-0.2713225706234425,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,1,68,0.014911884319927701,1,0.0,0.0,0,0
12874,1,1.2394106114621475,4,2,2,0,0.5619022255576719,0,0,0,1,0,0.08064516129032258,1,276,0.06190691369182106,1,0.0,0.0,0,0
12875,1,0.86172731594075,3,0,1,0,1.347221902682519,0,0,0,1,0,0.0967741935483871,9,60,0.013104383190239493,1,0.0,0.0,0,0
12876,2,-1.4987932810679845,1,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,0,549,0.1235878897424311,1,0.0,0.0,0,0
12878,2,-1.4987932810679845,1,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,6,246,0.05512878445549029,1,0.0,0.0,0,0
12879,1,0.20078154877830437,3,1,3,0,-1.0087371286920221,0,1,0,0,0,0.0,1,264,0.059195661997288755,1,0.0,0.0,0,0
12880,1,1.1449897875817983,4,0,2,0,-0.22341745156717507,1,0,0,1,0,0.0,5,193,0.043154089471305924,1,0.0,0.0,0,0
12881,1,-0.08248092286274376,2,1,9,1,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,81,0.017849073655671035,1,0.0,0.0,0,0
12883,2,-0.08248092286274376,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,6,97,0.021464075915047447,1,0.0,0.0,0,0
12885,1,-0.17690174674309314,2,1,6,0,-0.22341745156717507,1,1,0,1,0,0.0,9,608,0.13691821057388162,1,0.0,0.0,0,0
12886,1,-1.2155308094269364,1,2,9,0,-1.0087371286920221,0,1,0,0,0,0.04838709677419355,8,259,0.05806597379123363,1,0.0,0.0,0,0
12887,1,-1.121109985546587,1,2,2,0,-0.22341745156717507,1,0,0,1,0,0.0,5,181,0.04044283777677361,1,0.0,0.0,0,0
12888,1,0.9561481398210994,4,0,8,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,5,136,0.030275643922277454,1,0.0,0.0,0,0
12889,1,-0.3657433945037919,2,2,8,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,8,358,0.08043380027112518,1,0.0,0.0,0,0
12890,1,-0.4601642183841413,2,2,9,0,-0.22341745156717507,1,1,0,1,0,0.08064516129032258,6,124,0.027564392227745142,1,0.0,0.0,0,0
12891,1,1.333831435342497,4,0,5,1,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,6,313,0.07026660641662902,1,0.0,0.0,0,0
12892,0,0.10636072489795499,3,2,9,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,199,0.04450971531857208,1,0.0,0.0,0,0
12893,1,-0.2713225706234425,2,2,2,1,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,133,0.029597830998644374,1,0.0,0.0,0,0
12894,1,0.10636072489795499,3,2,5,0,-0.22341745156717507,0,0,0,1,0,0.1774193548387097,1,76,0.016719385449615907,1,0.0,0.0,0,0
12895,1,-0.3657433945037919,2,0,7,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,8,103,0.022819701762313602,1,0.0,0.0,0,0
12896,1,0.3896231965390031,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,28,0.00587437867148667,1,0.0,0.0,0,0
12897,1,-0.5545850422644907,2,2,5,0,-1.0087371286920221,0,1,0,0,0,0.08064516129032258,5,146,0.03253502033438772,1,0.0,0.0,0,0
12898,1,-0.64900586614484,2,1,1,0,-0.22341745156717507,0,1,0,1,0,0.0,9,108,0.02394938996836873,0,0.01090909090909091,0.14285714285714285,1,0
12899,1,0.7673064920604007,3,2,5,0,-0.22341745156717507,0,0,0,1,0,0.0,1,206,0.04609127880704926,1,0.0,0.0,0,0
12900,1,-0.4601642183841413,2,2,6,0,-0.22341745156717507,0,1,0,1,0,0.0,3,114,0.025305015815634886,1,0.0,0.0,0,0
12901,0,0.7673064920604007,3,2,9,0,-0.22341745156717507,1,1,0,1,0,0.2903225806451613,5,115,0.02553095345684591,1,0.0,0.0,0,0
12902,1,-0.7434266900251895,2,1,6,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,1,188,0.042024401265250796,1,0.0,0.0,0,0
12904,0,-1.0266891616662375,1,2,9,0,-0.22341745156717507,0,1,0,1,1,0.016129032258064516,5,594,0.13375508359692725,1,0.0,0.0,0,1
12905,2,-0.17690174674309314,2,2,8,0,-0.22341745156717507,1,0,0,1,0,0.0,5,187,0.04179846362403977,1,0.0,0.0,0,0
12906,1,1.1449897875817983,4,0,8,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,190,0.042476276547672845,1,0.0,0.0,0,0
12907,0,0.10636072489795499,3,0,1,0,-0.22341745156717507,0,0,0,1,0,0.0,0,321,0.07207410754631723,1,0.0,0.0,0,0
12908,0,1.7115147308638945,4,2,0,1,0.5619022255576719,0,0,0,1,0,0.016129032258064516,5,234,0.05241753276095798,1,0.0,0.0,0,0
12909,1,-1.2155308094269364,1,2,2,0,-0.22341745156717507,1,1,0,1,0,0.03225806451612903,5,301,0.06755535472209671,1,0.0,0.0,0,0
12910,1,-0.9322683377858881,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,336,0.0754631721644826,1,0.0,0.0,0,0
12911,2,-0.7434266900251895,2,2,2,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,3,776,0.17487573429733394,1,0.0,0.0,0,1
12912,1,1.617093906983545,4,0,0,0,2.9178612569322127,0,0,0,1,0,0.04838709677419355,5,172,0.03840939900587438,1,0.0,0.0,0,0
12913,2,-1.2155308094269364,1,1,9,0,0.5619022255576719,0,0,0,1,1,0.0,5,637,0.14347040216900137,1,0.0,0.0,0,1
12914,2,-1.4987932810679845,1,2,2,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,4,241,0.05399909624943516,1,0.0,0.0,0,1
12915,2,-1.3099516333072858,1,1,3,0,0.5619022255576719,0,0,0,1,0,0.0,3,304,0.06823316764572979,1,0.0,0.0,0,0
12916,2,-0.8378475139055388,2,1,3,0,0.5619022255576719,0,1,0,1,0,0.0,10,243,0.05445097153185721,0,0.0036363636363636364,0.07142857142857142,1,0
12917,2,-0.9322683377858881,2,1,7,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,9,453,0.10189787618617262,1,0.0,0.0,0,0
12918,2,-0.2713225706234425,2,2,9,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,6,121,0.026886579304112066,1,0.0,0.0,0,0
12919,1,0.20078154877830437,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,81,0.017849073655671035,1,0.0,0.0,0,0
12920,1,-0.3657433945037919,2,2,2,0,-0.22341745156717507,1,1,0,1,0,0.04838709677419355,3,406,0.09127880704925441,1,0.0,0.0,0,0
12921,2,-0.9322683377858881,2,1,8,0,1.347221902682519,0,1,0,1,0,0.1935483870967742,5,65,0.014234071396294623,1,0.0,0.0,0,0
12922,1,-0.2713225706234425,2,2,2,0,-0.22341745156717507,0,1,0,1,1,0.03225806451612903,1,708,0.15951197469498418,0,0.03636363636363636,0.07142857142857142,1,1
12923,1,0.3896231965390031,3,2,5,0,-0.22341745156717507,0,0,0,1,0,0.0967741935483871,1,109,0.024175327609579758,1,0.0,0.0,0,0
12924,1,-0.8378475139055388,2,1,4,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,5,335,0.07523723452327158,1,0.0,0.0,0,0
12925,1,1.333831435342497,4,2,9,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,11,164,0.03660189787618618,3,0.01090909090909091,0.2857142857142857,1,0
12926,1,-1.0266891616662375,1,1,5,0,2.132541579807366,0,0,0,1,0,0.03225806451612903,1,313,0.07026660641662902,1,0.0,0.0,0,0
12927,1,0.011939901017605612,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,6,134,0.029823768639855402,1,0.0,0.0,0,0
12928,1,1.7115147308638945,4,1,0,1,0.5619022255576719,0,1,0,1,0,0.12903225806451613,5,16,0.0031631269769543608,1,0.0,0.0,0,0
12929,1,1.805935554744244,4,2,5,1,-0.22341745156717507,0,0,0,1,0,0.0,4,113,0.02507907817442386,0,0.025454545454545455,0.21428571428571427,1,0
12930,2,-0.8378475139055388,2,2,9,0,-0.22341745156717507,0,1,0,1,1,0.0,6,472,0.10619069136918212,3,0.007272727272727273,0.21428571428571427,1,1
12931,1,-0.5545850422644907,2,1,5,0,-0.22341745156717507,1,1,0,1,0,0.0,0,71,0.015589697243560779,1,0.0,0.0,0,0
12933,1,-0.4601642183841413,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,224,0.050158156348847724,1,0.0,0.0,0,0
12934,0,-0.9322683377858881,2,1,5,0,-0.22341745156717507,0,0,0,1,0,0.12903225806451613,1,33,0.0070040668775417985,1,0.0,0.0,0,0
12935,2,-1.121109985546587,1,2,9,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,9,189,0.04225033890646182,3,0.01090909090909091,0.07142857142857142,1,1
12936,1,1.1449897875817983,4,1,5,0,-0.22341745156717507,1,1,0,1,0,0.0,4,128,0.028468142792589246,0,0.0036363636363636364,0.2857142857142857,1,0
12937,2,-0.9322683377858881,2,2,8,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,0,169,0.03773158608224131,0,0.007272727272727273,0.3571428571428571,1,0
12938,2,-0.64900586614484,2,2,5,0,-0.22341745156717507,1,1,0,1,0,0.0,5,66,0.014460009037505649,1,0.0,0.0,0,0
12939,2,-0.9322683377858881,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.12903225806451613,9,16,0.0031631269769543608,1,0.0,0.0,0,0
12940,1,1.1449897875817983,4,0,0,0,-0.22341745156717507,0,1,0,1,0,0.0,8,156,0.03479439674649797,1,0.0,0.0,0,0
12941,1,1.5226730831031956,4,2,0,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,6,86,0.018978761861726163,1,0.0,0.0,0,0
12942,1,1.4282522592228464,4,0,3,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,6,84,0.01852688657930411,1,0.0,0.0,0,0
12943,1,-1.593214104948334,1,2,2,0,-0.22341745156717507,1,1,0,1,0,0.03225806451612903,0,208,0.04654315408947131,1,0.0,0.0,0,0
12944,1,-0.9322683377858881,2,0,6,0,-1.0087371286920221,0,1,0,0,0,0.0,8,593,0.13352914595571624,1,0.0,0.0,0,0
12945,1,-0.4601642183841413,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,9,146,0.03253502033438772,1,0.0,0.0,0,0
12947,1,1.805935554744244,4,2,6,0,-0.22341745156717507,0,0,0,1,0,0.0,0,54,0.01174875734297334,1,0.0,0.0,0,0
12948,1,-0.08248092286274376,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,97,0.021464075915047447,1,0.0,0.0,0,0
12949,2,-0.4601642183841413,2,2,2,0,-1.0087371286920221,0,1,1,0,0,0.016129032258064516,8,293,0.0657478535924085,1,0.0,0.0,0,0
12950,2,-1.9708974004697313,0,2,10,0,-0.22341745156717507,0,0,0,1,0,0.0,6,195,0.04360596475372797,1,0.0,0.0,0,0
12951,2,-1.4987932810679845,1,2,9,0,-0.22341745156717507,1,0,0,1,0,0.03225806451612903,5,216,0.048350655219159516,1,0.0,0.0,0,0
12952,0,1.4282522592228464,4,0,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,397,0.08924536827835518,1,0.0,0.0,0,0
12953,2,-0.9322683377858881,2,2,4,0,-0.22341745156717507,0,1,0,1,0,0.0,5,143,0.03185720741075464,1,0.0,0.0,0,0
12954,1,-0.4601642183841413,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,4,56,0.012200632625395391,2,0.0036363636363636364,0.2857142857142857,1,0
12955,1,-0.7434266900251895,2,1,3,0,0.5619022255576719,0,0,0,1,1,0.0,9,230,0.051513782196113876,1,0.0,0.0,0,1
12956,1,-0.7434266900251895,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,97,0.021464075915047447,1,0.0,0.0,0,0
12957,1,-1.0266891616662375,1,2,8,0,-0.22341745156717507,1,0,0,1,0,0.03225806451612903,5,194,0.04338002711251695,1,0.0,0.0,0,0
12958,1,-0.2713225706234425,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.08064516129032258,8,34,0.0072300045187528245,1,0.0,0.0,0,0
12959,0,0.011939901017605612,3,2,2,0,-1.0087371286920221,0,1,0,0,0,0.0,8,253,0.05671034794396747,1,0.0,0.0,0,0
12960,1,1.5226730831031956,4,0,2,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,8,84,0.01852688657930411,1,0.0,0.0,0,0
12962,1,0.011939901017605612,3,0,2,0,0.5619022255576719,0,1,0,1,0,0.0,9,143,0.03185720741075464,0,0.014545454545454545,0.21428571428571427,1,0
12963,1,0.29520237265865373,3,2,5,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,1,470,0.10573881608676006,1,0.0,0.0,0,1
12964,1,0.9561481398210994,4,1,3,0,-1.0087371286920221,1,1,0,0,0,0.016129032258064516,1,225,0.05038409399005875,1,0.0,0.0,0,0
12966,1,-0.2713225706234425,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,223,0.0499322187076367,1,0.0,0.0,0,0
12967,1,-0.9322683377858881,2,2,8,0,-0.22341745156717507,0,0,0,1,0,0.0,5,325,0.07297785811116132,1,0.0,0.0,0,0
12968,1,1.1449897875817983,4,0,1,0,-0.22341745156717507,0,0,0,1,0,0.0,6,746,0.16809760506100319,1,0.0,0.0,0,0
12969,0,0.7673064920604007,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,5,129,0.02869408043380027,1,0.0,0.0,0,0
12970,1,-1.121109985546587,1,2,2,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,0,398,0.0894713059195662,1,0.0,0.0,0,0
12971,1,0.6728856681800512,3,1,3,0,-0.22341745156717507,1,1,0,1,1,0.0,6,240,0.05377315860822413,1,0.0,0.0,0,1
12973,1,1.333831435342497,4,2,2,0,-0.22341745156717507,1,1,0,1,0,0.0,8,39,0.008359692724807953,1,0.0,0.0,0,0
12974,1,-0.7434266900251895,2,2,5,0,0.5619022255576719,0,1,0,1,0,0.016129032258064516,9,171,0.03818346136466336,1,0.0,0.0,0,0
12975,2,-1.0266891616662375,1,1,3,0,-0.22341745156717507,0,0,0,1,1,0.04838709677419355,0,270,0.06055128784455491,1,0.0,0.0,0,1
12976,1,1.617093906983545,4,2,8,0,-0.22341745156717507,1,1,0,1,0,0.06451612903225806,5,88,0.019430637144148215,1,0.0,0.0,0,0
12977,0,0.86172731594075,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,6,98,0.021690013556258474,1,0.0,0.0,0,0
12978,0,-0.3657433945037919,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,1,91,0.020108450067781294,1,0.0,0.0,0,0
12979,1,-1.121109985546587,1,2,8,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,5,53,0.011522819701762313,1,0.0,0.0,0,0
12980,1,-0.08248092286274376,2,2,2,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,8,24,0.004970628106642567,1,0.0,0.0,0,0
12981,1,0.011939901017605612,3,2,1,0,-0.22341745156717507,0,0,0,1,0,0.0,6,72,0.015815634884771803,1,0.0,0.0,0,0
12982,1,0.4840440204193525,3,2,5,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,6,220,0.04925440578400362,1,0.0,0.0,0,0
12983,1,1.5226730831031956,4,2,0,0,-0.22341745156717507,0,0,0,1,0,0.12903225806451613,5,120,0.02666064166290104,1,0.0,0.0,0,0
12984,1,0.9561481398210994,4,2,8,0,-0.22341745156717507,1,0,0,1,0,0.0,5,197,0.04405784003615003,1,0.0,0.0,0,0
12985,0,0.5784648442997019,3,2,5,0,-1.0087371286920221,0,1,0,0,0,0.0,9,238,0.053321283325802084,1,0.0,0.0,0,0
12986,0,1.617093906983545,4,1,0,1,-0.22341745156717507,0,0,0,1,0,0.08064516129032258,5,143,0.03185720741075464,1,0.0,0.0,0,0
12987,0,1.333831435342497,4,1,5,0,-0.22341745156717507,0,0,0,1,1,0.0,1,215,0.04812471757794849,1,0.0,0.0,0,1
12988,2,-1.876476576589382,1,2,10,1,-0.22341745156717507,0,0,0,1,0,0.0,1,7,0.001129688206055129,1,0.0,0.0,0,0
12989,1,0.3896231965390031,3,2,9,0,-1.0087371286920221,0,0,1,0,0,0.016129032258064516,1,301,0.06755535472209671,1,0.0,0.0,0,0
12990,2,-0.9322683377858881,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,25,0.005196565747853593,1,0.0,0.0,0,0
12991,2,-1.404372457187635,1,2,2,0,-0.22341745156717507,0,1,0,1,1,0.0,8,602,0.13556258472661548,1,0.0,0.0,0,1
12992,0,-0.17690174674309314,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.0,0,84,0.01852688657930411,1,0.0,0.0,0,0
12993,2,-0.8378475139055388,2,1,3,0,-0.22341745156717507,0,0,0,1,1,0.0,0,211,0.04722096701310439,3,0.0036363636363636364,0.3571428571428571,1,1
12994,0,-0.08248092286274376,2,2,9,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,8,156,0.03479439674649797,1,0.0,0.0,0,0
12995,1,-0.3657433945037919,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,4,81,0.017849073655671035,0,0.01818181818181818,0.2857142857142857,1,0
12996,1,-0.64900586614484,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,1,294,0.06597379123361953,1,0.0,0.0,0,0
12997,1,1.7115147308638945,4,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,0,179,0.039990962494351565,1,0.0,0.0,0,0
12998,1,-0.5545850422644907,2,2,9,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,220,0.04925440578400362,1,0.0,0.0,0,0
12999,1,-1.121109985546587,1,2,2,0,-0.22341745156717507,0,1,0,1,0,0.11290322580645161,8,13,0.0024853140533212833,0,0.03272727272727273,0.3571428571428571,1,0
13000,1,-0.17690174674309314,2,2,2,0,0.5619022255576719,0,1,0,1,0,0.1935483870967742,6,15,0.002937189335743335,1,0.0,0.0,0,0
13001,2,-1.3099516333072858,1,1,7,0,-0.22341745156717507,1,0,0,1,0,0.0,5,350,0.07862629914143697,1,0.0,0.0,0,0
13002,1,-0.5545850422644907,2,1,3,0,-0.22341745156717507,0,0,0,1,1,0.03225806451612903,0,86,0.018978761861726163,1,0.0,0.0,0,1
13003,1,-0.9322683377858881,2,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,8,421,0.0946678716674198,1,0.0,0.0,0,0
